,SVM
5108,0.6802840183608254
5109,0.7809066339762891
5110,0.607841439551661
5111,0.794082524092503
5112,0.7747332226165429
5113,0.614610983092889
5114,0.7074208291794626
5115,0.6717728081244413
5116,0.30828439495062904
5117,0.13863766739821265
5118,0.10279564180203372
5119,0.4931702994351245
5120,0.2789907087523245
5121,0.21511842096766087
5122,0.1329174527099152
5123,0.06384873859931718
5124,0.5955358866995677
5125,0.29459104033727135
5126,0.4702906399432581
5127,0.2796974264418069
5128,0.5346690233758435
5129,0.4477501598194928
5130,0.7407172346303089
5131,0.6847597512328588
5132,0.5598495362512369
5133,0.23178116175804472
5134,0.4919009408187645
5135,0.6617389959168747
5136,0.6589367206706924
5137,0.6449719953572025
5138,0.6623506724171998
5139,0.5527552275757228
5140,0.7470006493821231
5141,0.7149159926676265
5142,0.6719654870247894
5143,0.6721309981223426
5144,0.636062281041765
5145,0.7664635170306853
5146,0.6881630321144789
5147,0.4210937394608219
5148,0.6095370886456258
5149,0.642597739273921
5150,0.6090094309338031
5151,0.6474496294020885
5152,0.5
5153,0.7555879798501806
5154,0.5994528449333718
5155,0.7054362382152399
5156,0.8437201155897597
5157,0.4574465586293739
5158,0.25591697102234334
5159,0.06349546083231594
5160,0.0814329197722762
5161,0.2049796086070983
5162,0.33917456305371363
5163,0.1270163182975541
5164,0.6937432226369847
5165,0.0826373048386233
5166,0.55066087922326
5167,0.3029841734505382
5168,0.6173777203048527
5169,0.22043780112345868
5170,0.2820069370939701
5171,0.7291945397607192
5172,0.6653427462211516
5173,0.08802188790414436
5174,0.6209987383924033
5175,0.47068924324565403
5176,0.6691980260776837
5177,0.6925239844917905
5178,0.4446804752661395
5179,0.5552942632025096
5180,0.725042863301224
5181,0.7275698381401217
5182,0.6437250960516643
5183,0.4824102183792247
5184,0.3790155813143551
5185,0.7658326651712016
5186,0.7583933994730464
5187,0.7593467188327747
5188,0.636322555307158
5189,0.6496026053221275
5190,0.5211293107366423
5191,0.6185988398159243
5192,0.48549090660972477
5193,0.5
5194,0.77804301177061
5195,0.7685288504266802
5196,0.460768057143952
5197,0.14284191128162557
5198,0.41327181527446966
5199,0.29704371642801375
5200,0.5869243444736907
5201,0.39095941762030323
5202,0.4176159129936934
5203,0.267470292027153
5204,0.18694223708929683
5205,0.5210415799197752
5206,0.5589730040326403
5207,0.5766049633805058
5208,0.5327456910997442
5209,0.2567663775622913
5210,0.40717598919557646
5211,0.256166487558349
5212,0.6726626583153732
5213,0.7165492046247127
5214,0.16022074344517845
5215,0.7349755780521028
5216,0.5797913573350479
5217,0.6956979165381855
5218,0.8232192669740895
5219,0.5089129062406514
5220,0.6987357376769456
5221,0.6756977576235933
5222,0.6841432271938365
5223,0.6390869182139635
5224,0.6911953458318971
5225,0.6911403902378948
5226,0.605954816980518
5227,0.6130886359567572
5228,0.5862356708053218
5229,0.6054062907953698
5230,0.5262095173993357
5231,0.6461896290289245
5232,0.6637415230351119
5233,0.6489121263892053
5234,0.7621626694242523
5235,0.665367888305387
5236,0.5423715871208955
5237,0.06936566143783912
5238,0.30848644435818895
5239,0.2905381472349598
5240,0.30926016901721587
5241,0.44583994255490533
5242,0.03548421607332719
5243,0.5837823566401672
5244,0.13586471313520754
5245,0.1350007817687728
5246,0.0983398982728593
5247,0.4469829389804035
5248,0.47063447615935206
5249,0.5224006697217095
5250,0.7714499660871301
5251,0.48505330172594147
5252,0.8082178006915484
5253,0.5915271529453516
5254,0.22536953630125042
5255,0.44857172129975986
5256,0.6515346556918205
5257,0.6976491167927487
5258,0.6877508947653687
5259,0.41213244188211334
5260,0.5622029513743404
5261,0.6040748290588774
5262,0.7083323047154588
5263,0.5987718076923337
5264,0.6744058693705229
5265,0.8078422788292046
5266,0.7183975625202431
5267,0.69195449248562
5268,0.6890147754650514
5269,0.4426077671516521
5270,0.6540125819215908
5271,0.7372022483094804
5272,0.7368901715011638
5273,0.6822612833603225
5274,0.4372754290456428
5275,0.7712859634425574
5276,0.6019972730208506
5277,0.4541726607839835
5278,0.0342438935118652
5279,0.3757494008467573
5280,0.6144226207209608
5281,0.5
5282,0.08174480924077371
5283,0.08498705068509776
5284,0.1936338135423945
5285,0.43177755461546136
5286,0.5775550465141776
5287,0.046874713620664976
5288,0.09539919275144391
5289,0.30469485980547134
5290,0.32299700424713546
5291,0.478633084826145
5292,0.5553772418808349
5293,0.5221909980709111
5294,0.8499167322088996
5295,0.22584518753754837
5296,0.4799996847239995
5297,0.7037158119174234
5298,0.6931010112985707
5299,0.6922954038660255
5300,0.483986454134953
5301,0.7385976731757553
5302,0.6475400661473987
5303,0.5594359730499504
5304,0.7400715414491638
5305,0.7539735540241207
5306,0.6722409748664516
5307,0.7872975808358994
5308,0.7322817678122823
5309,0.5886246273281571
5310,0.6475392637335332
5311,0.5759192918403607
5312,0.6219289380151318
5313,0.6865102723250834
5314,0.7584890169018167
5315,0.7065405889236347
5316,0.7541051153954426
5317,0.7491038944278765
5318,0.5
5319,0.43838785735041597
5320,0.4225227529035239
5321,0.3225840047555564
5322,0.036153184125638706
5323,0.017108735268596666
5324,0.5186005629609706
5325,0.5
5326,0.10438971959215845
5327,0.25704910895622607
5328,0.014140920155907436
5329,0.10618978761069446
5330,0.38607187652660563
5331,0.19937722685570072
5332,0.6156340460855525
5333,0.7244629391655476
5334,0.705829399452703
5335,0.6747582312261898
5336,0.5491651588923332
5337,0.6452081033707887
5338,0.40396876858400915
5339,0.6874224083708095
5340,0.5833621951082165
5341,0.5789271963676849
5342,0.617807567927012
5343,0.6763891295600061
5344,0.7073258731142755
5345,0.7239387029651376
5346,0.700717647731313
5347,0.6769227541593861
5348,0.7392477287571914
5349,0.5935087533190551
5350,0.6093129465808004
5351,0.6123848107603066
5352,0.301286722777833
5353,0.6410659889086134
5354,0.681730709340111
5355,0.40323119382563527
5356,0.7076578030695257
5357,0.7335624442357099
5358,0.5502760577689417
5359,0.19918666227958723
5360,0.520096380966232
5361,0.5678908465239693
5362,0.48004000473058783
5363,0.20097325610426292
5364,0.016035598831445445
5365,0.5454503769520519
5366,0.4053268729749419
5367,0.06672733038229507
5368,0.0766878999169605
5369,0.07328689773537422
5370,0.28332407168974677
5371,0.34936269624208216
5372,0.5298236598277046
5373,0.546896758472948
5374,0.6145511257494918
5375,0.6210263227821835
5376,0.06405603411654293
5377,0.679965189925282
5378,0.6320512217706784
5379,0.6439817778923972
5380,0.7854292263333889
5381,0.6645689479583001
5382,0.6847356516091453
5383,0.6302255538629293
5384,0.7371242893711132
5385,0.7194725155026368
5386,0.7316130229249888
5387,0.4741540646954126
5388,0.6890257310570193
5389,0.6350847098779062
5390,0.5318479679834763
5391,0.6237700343024684
5392,0.6287384432573665
5393,0.5603906257140615
5394,0.6156213576412529
5395,0.6703036572082017
5396,0.38532275868240207
5397,0.7563232184957097
5398,0.7899456262902461
5399,0.5299794715449802
5400,0.22301643353665582
5401,0.46608083665606576
5402,0.4384671382736996
5403,0.0906255036910571
5404,0.3545210355830199
5405,0.5177313309440684
5406,0.2903845671080808
5407,0.3513913459139152
5408,0.4494982696220008
5409,0.012288709643587446
5410,0.23511621599026186
5411,0.39232844237547165
5412,0.22164778808601351
5413,0.6540017677491309
5414,0.5166803160804404
5415,0.7228948113424678
5416,0.5484065677173983
5417,0.12707094202322194
5418,0.6986905068927709
5419,0.7737611352654337
5420,0.6754680972250711
5421,0.7662076110284489
5422,0.5942672900432725
5423,0.5650916104465635
5424,0.6654947296322508
5425,0.7600400201161616
5426,0.7402467536209208
5427,0.740277599348515
5428,0.6549710326394905
5429,0.7890541719948745
5430,0.57868636587567
5431,0.5757002226604762
5432,0.672083490176692
5433,0.45158806092046905
5434,0.6590616504701774
5435,0.6594653879851354
5436,0.765598617541712
5437,0.7989008193088958
5438,0.6405155518031505
5439,0.7335582311393019
5440,0.47921465541927255
5441,0.5155811101703851
5442,0.5417997280208517
5443,0.26971282103627625
5444,0.35361857070279357
5445,0.5646651330431002
5446,0.19734335950945864
5447,0.2821254608366155
5448,0.1288493420956859
5449,0.5076691433236846
5450,0.27708832861161126
5451,0.17585124900950797
5452,0.2881117034558285
5453,0.5111807670084726
5454,0.5847324877428012
5455,0.6665189718001331
5456,0.6284000737440436
5457,0.5967055196282496
5458,0.3657032656869711
5459,0.6040295080565781
5460,0.5742730596629412
5461,0.6844960353744495
5462,0.47736192900861435
5463,0.6407312699024674
5464,0.5264390199184529
5465,0.6513519038640452
5466,0.6895403237704353
5467,0.7833162456355219
5468,0.7163016279088593
5469,0.7495837713900898
5470,0.7585360327519726
5471,0.6882019578060716
5472,0.665360846423178
5473,0.652180983216072
5474,0.6810508743423298
5475,0.6033516258509585
5476,0.44298433447495295
5477,0.6011350362604448
5478,0.7626098805688429
5479,0.6988281164038529
5480,0.7702621913057409
5481,0.5812373283659287
5482,0.5
5483,0.1011889546572583
5484,0.22512120566191318
5485,0.3878291222564866
5486,0.6754511703214986
5487,0.12174514994153333
5488,0.04360417086528133
5489,0.18155982686617445
5490,0.5146217703823933
5491,0.3231144298824082
5492,0.3498822962536069
5493,0.7502223315942865
5494,0.44485001016336034
5495,0.3753447150135032
5496,0.6367372110149417
5497,0.7244314798966578
5498,0.0843412101026085
5499,0.5913799142001991
5500,0.5779936396574218
5501,0.6041328621061591
5502,0.6757650031055203
5503,0.5899928030696132
5504,0.6687281797609294
5505,0.5234758534771482
5506,0.5262396006964728
5507,0.5885372610557457
5508,0.5647643996910837
5509,0.6185224372726944
5510,0.6741622959414205
5511,0.6895724332647851
5512,0.6609670192174923
5513,0.6779734414647934
5514,0.5248372812107663
5515,0.7009123978164297
5516,0.5692950164322211
5517,0.6984507657607618
5518,0.5611079276811272
5519,0.7164302770720863
5520,0.7842271509693077
5521,0.46373922601278156
5522,0.2426957003823767
5523,0.5256584507462478
5524,0.11301161885993206
5525,0.22968028837178103
5526,0.47912566362713466
5527,0.022549551611963637
5528,0.6466167231744617
5529,0.2522289124678069
5530,0.0235188493025582
5531,0.07421258234377041
5532,0.34364404778637636
5533,0.1572946798134171
5534,0.06355534816453699
5535,0.5282676707864663
5536,0.49258893726568703
5537,0.680789838560858
5538,0.6982766897497076
5539,0.351050092037828
5540,0.6341789793743274
5541,0.7997196821315535
5542,0.6431150330990809
5543,0.6660017647889257
5544,0.5997305470082336
5545,0.5878199398523762
5546,0.7255858610957805
5547,0.722769883175481
5548,0.6023780345093774
5549,0.7508588975848781
5550,0.6598419352787579
5551,0.7748238599691661
5552,0.7286662876902851
5553,0.689719592447405
5554,0.5220072777712372
5555,0.6969300811956551
5556,0.6396704154852013
5557,0.5680189902843235
5558,0.6343236115419856
5559,0.6838776762426023
5560,0.7401767563012914
5561,0.5893008377403326
5562,0.30744053348825073
5563,0.30519306065831037
5564,0.30121689938704077
5565,0.2061388369092328
5566,0.17596051962190826
5567,0.05340670835490062
5568,0.6492564264516912
5569,0.02703101635510841
5570,0.019614361418345647
5571,0.36772914807229873
5572,0.03907444223811786
5573,0.1987169618254842
5574,0.2647452199284031
5575,0.6206371965118082
5576,0.6509691686141119
5577,0.8205857366296699
5578,0.7623496639387133
5579,0.5456823922576486
5580,0.42307329265887683
5581,0.6284941832306047
5582,0.675284138907153
5583,0.6921022960870723
5584,0.5770811545461337
5585,0.5745114348480179
5586,0.5419181036157852
5587,0.5
5588,0.6750672712411503
5589,0.6192105111138135
5590,0.5382895770111643
5591,0.7509310209977331
5592,0.6880328530292282
5593,0.7599243256432802
5594,0.6368365039844777
5595,0.6727972129036671
5596,0.4917634247316083
5597,0.7083938741316199
5598,0.6942585108291219
5599,0.7438417915815374
5600,0.7346472310451271
5601,0.7512862464791057
5602,0.7380571957267552
5603,0.7539622112586979
5604,0.6302228744965097
5605,0.24166401861534756
5606,0.4542468573678889
5607,0.12090492785073785
5608,0.4708284150716115
5609,0.18588789401398617
5610,0.5243541751916867
5611,0.1208743442424272
5612,0.32349844289978696
5613,0.28059268027900847
5614,0.01238380964894593
5615,0.2379166936961829
5616,0.3731431142855827
5617,0.22860463231112357
5618,0.7050820458980219
5619,0.7292020201477121
5620,0.03733644637073772
5621,0.26065567848698384
5622,0.7309872430195229
5623,0.6046586132857026
5624,0.7729646296420252
5625,0.4888122813197588
5626,0.708978106435877
5627,0.607584286658638
5628,0.6396707633514321
5629,0.6803373122619978
5630,0.8024735601298297
5631,0.6925222343978849
5632,0.5898376949579733
5633,0.7926627981148934
5634,0.632950990351263
5635,0.5810741232977363
5636,0.5967390419880264
5637,0.6771599063981898
5638,0.4921885546876135
5639,0.7127281456614714
5640,0.6697266831334115
5641,0.7077096292496675
5642,0.7272484261435095
5643,0.14221172240829288
5644,0.15503482045701944
5645,0.5311837826900601
5646,0.4500985692577793
5647,0.5491203397249783
5648,0.15352683935556297
5649,0.18570938946626925
5650,0.13037133845155044
5651,0.23054283833680078
5652,0.2832922779253398
5653,0.5975976441326436
5654,0.056069502142288195
5655,0.23521054020738538
5656,0.40936815508526636
5657,0.5514220024400741
5658,0.4540201307923911
5659,0.7245407376067173
5660,0.7294652641852145
5661,0.08073808055162313
5662,0.5152890589508143
5663,0.3486921740372936
5664,0.6435171893163508
5665,0.7815782768295909
5666,0.6513253838460805
5667,0.7165916911528852
5668,0.6024271267442416
5669,0.5809665858434717
5670,0.5128677697835567
5671,0.8055263688343036
5672,0.6860396675424255
5673,0.8033436859593414
5674,0.7352575500281177
5675,0.6412116376465418
5676,0.718882931257599
5677,0.5706793722449761
5678,0.6357201486993412
5679,0.61412992361227
5680,0.7870588715282092
5681,0.7133471249034673
5682,0.5695182549266702
5683,0.6422696883666359
5684,0.24818117861485076
5685,0.23544671434098488
5686,0.3699531423347308
5687,0.35807915564001136
5688,0.12666899412830712
5689,0.4209176609491256
5690,0.06416350505987706
5691,0.056414027061910725
5692,0.533516480839215
5693,0.5185090963358053
5694,0.05282568704474597
5695,0.5354815444703351
5696,0.4067941721534414
5697,0.1239861367790483
5698,0.5265919786002424
5699,0.4053807086710286
5700,0.7415834454681446
5701,0.5458163441698508
5702,0.14777625488283988
5703,0.354720438975577
5704,0.5429479019668123
5705,0.6909269854309956
5706,0.455154328010399
5707,0.6447140784617328
5708,0.7036470704344383
5709,0.44298286191434544
5710,0.6734852043047395
5711,0.6954547563771958
5712,0.7218532763477921
5713,0.6996704788094305
5714,0.8167090935334568
5715,0.7360817896348296
5716,0.7427371098124651
5717,0.48328509073116444
5718,0.7030640208336957
5719,0.6769140156785699
5720,0.6517294337994525
5721,0.6256257500903643
5722,0.8088046305458583
5723,0.7103275591443537
5724,0.5514385339778566
5725,0.41156815206324143
5726,0.5629733419099818
5727,0.18017839661347326
5728,0.38062145512106715
5729,0.04573417298925196
5730,0.04905589865312347
5731,0.00773141187815813
5732,0.21428047892812133
5733,0.3484840996992743
5734,0.3451701302496632
5735,0.5689440688711764
5736,0.07782656991573289
5737,0.5477911243755814
5738,0.41151690820368675
5739,0.36599464836737217
5740,0.614372664917111
5741,0.6086072021288956
5742,0.39991486375480234
5743,0.5
5744,0.8053202613301517
5745,0.6859170616920929
5746,0.6780517560981415
5747,0.5590041401241715
5748,0.5434669855074981
5749,0.7744623420881536
5750,0.6272125269220873
5751,0.5843153002176992
5752,0.8184444416091136
5753,0.6966779197827374
5754,0.6722915686570723
5755,0.7631924597990483
5756,0.6543743405082961
5757,0.619236046832977
5758,0.5457479240448101
5759,0.718460350776091
5760,0.6928977407051339
5761,0.8050871610140631
5762,0.47191726883322027
5763,0.6735771088840881
5764,0.7244613850097545
5765,0.08366999508223166
5766,0.1554168558755818
5767,0.5346588001062138
5768,0.3543852199056199
5769,0.10999944471198914
5770,0.05364706951333299
5771,0.3175434649410301
5772,0.17570482884168448
5773,0.3637410889334984
5774,0.0533329533521112
5775,0.320472314158781
5776,0.05213448373143013
5777,0.14958624161573064
5778,0.4653495116987678
5779,0.62244487201547
5780,0.5252652600352427
5781,0.7808649711494847
5782,0.6483778077946761
5783,0.07463262067794982
5784,0.5230748865553653
5785,0.7499695391145823
5786,0.6925501725585774
5787,0.6465761603740616
5788,0.5613384633632571
5789,0.6837688882809735
5790,0.6420297570271087
5791,0.4912416744922541
5792,0.7655390528417577
5793,0.7105885765841052
5794,0.717891107095503
5795,0.6859779239733863
5796,0.6818460592241082
5797,0.6192159691054062
5798,0.6044227760719408
5799,0.2057426922276674
5800,0.5692003273322795
5801,0.6230682738044429
5802,0.7755096938983821
5803,0.854053410357147
5804,0.6990416359766212
5805,0.42259405438458053
5806,0.4314027552412484
5807,0.4374129486866419
5808,0.3039951512521877
5809,0.4814573472659177
5810,0.18856029783505607
5811,0.037308374595170946
5812,0.004534328435783801
5813,0.20554386222591242
5814,0.051280643651949766
5815,0.07540659654774688
5816,0.4628534526066714
5817,0.1306756214805628
5818,0.060088535783206644
5819,0.5966967668757849
5820,0.3929350842231931
5821,0.8428889349223012
5822,0.7624722132717104
5823,0.05382005742778693
5824,0.534197871746897
5825,0.6292191029226335
5826,0.5793625841048622
5827,0.7081272785459645
5828,0.5724162586715101
5829,0.6456221607895725
5830,0.6354921420377123
5831,0.7108420014300691
5832,0.5332869870502923
5833,0.70863353831281
5834,0.6507167783899823
5835,0.7470386178742909
5836,0.7624577747412534
5837,0.7235268842665579
5838,0.7256342213414951
5839,0.6693831440988264
5840,0.60020352101001
5841,0.6889660455576238
5842,0.5292970669382575
5843,0.3324755574917406
5844,0.29708595321485226
5845,0.6668902129569054
5846,0.08431070846482899
5847,0.3511543291874068
5848,0.6066025108529176
5849,0.4585956212249947
5850,0.18139942742721643
5851,0.4008862325101785
5852,0.21486741287192807
5853,0.005949617476196525
5854,0.018228125538609533
5855,0.0741784376519747
5856,0.18331507981436848
5857,0.5838668983200368
5858,0.633331686479045
5859,0.2651846281768237
5860,0.5208928930378177
5861,0.6153914461307941
5862,0.7321725911509611
5863,0.6616089401397411
5864,0.1558337932945872
5865,0.6861814424153567
5866,0.8159938798970651
5867,0.683153847882148
5868,0.6520158092310896
5869,0.4362057318431901
5870,0.6677615314350329
5871,0.7485149335680887
5872,0.7437071117340422
5873,0.7634848222812491
5874,0.5773557027644016
5875,0.7062965637762169
5876,0.6322980259110073
5877,0.8258087809553613
5878,0.40784318429039373
5879,0.4582979645874176
5880,0.5521254432473967
5881,0.5547998642606821
5882,0.702012407121187
5883,0.7528091433545234
5884,0.7716992010465551
5885,0.6287780298988415
5886,0.8263231124676558
5887,0.2437296925975101
5888,0.419745579093602
5889,0.4130556946958206
5890,0.32852040656411546
5891,0.4502588357699761
5892,0.0185966878193464
5893,0.4743825964646432
5894,0.3700974058365209
5895,0.5956433996672073
5896,0.02769847031641388
5897,0.45118412111552114
5898,0.6935925197912892
5899,0.021308370679146506
5900,0.39851192282217535
5901,0.5917724846047442
5902,0.6651529606776426
5903,0.7313071953262545
5904,0.5800138933609278
5905,0.09261272239360303
5906,0.6204040998946929
5907,0.5769211625148719
5908,0.7102939370748504
5909,0.5188163631352823
5910,0.5939544152772805
5911,0.5312583052356578
5912,0.7127850699596994
5913,0.7142560827482767
5914,0.7303271010455664
5915,0.6895600317989393
5916,0.5977821915200475
5917,0.704126012415311
5918,0.7048001243523664
5919,0.6476158449413862
5920,0.6470311522931372
5921,0.5994183022564026
5922,0.6598679011070526
5923,0.5727731739987202
5924,0.7080863233844321
5925,0.7596959426873839
5926,0.7592650340587188
5927,0.6955090118739308
5928,0.8459478506456601
5929,0.7887183307421922
5930,0.23035262034207274
5931,0.35767416742504476
5932,0.06349643702685766
5933,0.2993175277857957
5934,0.022016468948170977
5935,0.05724021096172482
5936,0.3792112768687604
5937,0.03861506222052641
5938,0.3967855490040496
5939,0.5193451214056766
5940,0.4076130414651184
5941,0.2921920289939117
5942,0.4269650214772991
5943,0.7527316701253899
5944,0.5545228109061369
5945,0.14367451019821742
5946,0.4256678715940844
5947,0.6408755297368897
5948,0.631211140242176
5949,0.7375911441791696
5950,0.5961456972744786
5951,0.532681028389205
5952,0.5701974321408873
5953,0.6279382917197637
5954,0.6773138234168732
5955,0.7218113728810758
5956,0.6451557281415868
5957,0.7570047711201411
5958,0.682337347874142
5959,0.6675868296927352
5960,0.6609513680857247
5961,0.598076150929494
5962,0.5980859282927004
5963,0.6559772546040326
5964,0.7287787274141214
5965,0.5346572834976345
5966,0.6978664633485607
5967,0.7356880487183789
5968,0.12923587582468324
5969,0.4347976582168505
5970,0.6240252047492677
5971,0.19942276458378255
5972,0.17801720694931303
5973,0.024987258746333812
5974,0.1372543582886017
5975,0.22339819906966998
5976,0.08122582732021551
5977,0.35577746042645686
5978,0.04628969374682121
5979,0.1833639016497682
5980,0.10132182117435964
5981,0.04269433493249721
5982,0.4949787769300277
5983,0.5
5984,0.7116186543662346
5985,0.506216240721697
5986,0.03010850916677173
5987,0.5223478363017086
5988,0.5734775893555184
5989,0.7159675968642472
5990,0.7975088943680074
5991,0.5248613917923617
5992,0.5588622531927581
5993,0.4185194141297058
5994,0.6624460675365562
5995,0.6547998494592311
5996,0.6577876293647248
5997,0.6988729146798389
5998,0.7339511571841815
5999,0.7628126510722181
6000,0.6446716238580464
6001,0.6936392205708983
6002,0.5990507117483348
6003,0.7333062659067664
6004,0.672491259906241
6005,0.6962305668655308
6006,0.7736210148193918
6007,0.7020962103172749
6008,0.5663426684406062
6009,0.23617295698352556
6010,0.5969052223832124
6011,0.5611462881385761
6012,0.8189882236536017
6013,0.03545079199735365
6014,0.10382366135702138
6015,0.33154906675373214
6016,0.03453299014952669
6017,0.3700495739117715
6018,0.11163125142774338
6019,0.3957644090610622
6020,0.08443030560974084
6021,0.10806000871118222
6022,0.2793356987932863
6023,0.5174768635928905
6024,0.5
6025,0.6016729056263543
6026,0.4335923382930905
6027,0.11020252384503954
6028,0.637589183331203
6029,0.8419875094581117
6030,0.7828506838608175
6031,0.3787534751911824
6032,0.46139235748500995
6033,0.5130816342668538
6034,0.43820878193074747
6035,0.5930208212886712
6036,0.7850385019089451
6037,0.6973529474257696
6038,0.7471913435953341
6039,0.7126094408553755
6040,0.7766446506124529
6041,0.7753604558646761
6042,0.7437208286115924
6043,0.6353630419831777
6044,0.6029355953685241
6045,0.5970733916282879
6046,0.7877555401002644
6047,0.7816742096355063
6048,0.5721240386860775
6049,0.67819910669944
6050,0.6499256529541488
6051,0.27414477404011134
6052,0.444719816851704
6053,0.27311187784824104
6054,0.039204129159202204
6055,0.05479960053865246
6056,0.23007820520887148
6057,0.32969327833193
6058,0.19583234178708395
6059,0.14171152112604316
6060,0.012301018008413123
6061,0.11644853159026175
6062,0.5991612741200045
6063,0.7133572171379914
6064,0.5624181444652979
6065,0.8075253453331774
6066,0.6726497332618656
6067,0.027302741099998574
6068,0.6662312539218177
6069,0.6677788809847076
6070,0.7037580670934165
6071,0.8238019730243142
6072,0.3306701946871931
6073,0.7243475171926492
6074,0.6147645294303002
6075,0.6826395688247345
6076,0.7338039615303412
6077,0.6471099629256234
6078,0.3463124444225049
6079,0.7305959195993179
6080,0.5489360325686052
6081,0.7326962155792653
6082,0.48646183671909277
6083,0.649609481249838
6084,0.48762870225908933
6085,0.7134120904079043
6086,0.5640195435864442
6087,0.37420725151614953
6088,0.8253448153188424
6089,0.6468667793295783
6090,0.3834860166818295
6091,0.6560023581294451
6092,0.4450700585350476
6093,0.07820514918148971
6094,0.18798956201303318
6095,0.055273860907000795
6096,0.5707839459220833
6097,0.07874191719210395
6098,0.09543711143490091
6099,0.19732522810339842
6100,0.34664565517221807
6101,0.09523982974522013
6102,0.03668518220394349
6103,0.19065586196071077
6104,0.5341452558524585
6105,0.38991420213582884
6106,0.7444509693657795
6107,0.5774745127465537
6108,0.1048527130517055
6109,0.652907380807072
6110,0.6855695019912976
6111,0.704057953123691
6112,0.7387824997474498
6113,0.45885841882669637
6114,0.5716049833588553
6115,0.644867472086433
6116,0.45678387686810634
6117,0.6823818337892622
6118,0.5814521831075172
6119,0.6474514727236403
6120,0.6857153149075246
6121,0.7765002320685298
6122,0.26460937382325694
6123,0.6619438239587936
6124,0.6683797915778603
6125,0.6170186414198563
6126,0.688228444038723
6127,0.7058700961452872
6128,0.6476044109693369
6129,0.6008378962905498
6130,0.6326671459062164
6131,0.6345461401723484
6132,0.5669553561922421
6133,0.42997741797007494
6134,0.0938364206176363
6135,0.10840796035908043
6136,0.41352443753433143
6137,0.14813319046903353
6138,0.5051745138994613
6139,0.435034199563877
6140,0.05007674919132751
6141,0.07094027028232269
6142,0.2098710968714475
6143,0.1440430676319742
6144,0.2795138451051177
6145,0.5581487072169513
6146,0.3946127342910432
6147,0.6888176169861958
6148,0.7054039972606974
6149,0.10295275011076441
6150,0.552454543433381
6151,0.828199991554829
6152,0.6750632858045229
6153,0.7128121065729488
6154,0.5576486130853113
6155,0.6884290142519779
6156,0.6123879755256897
6157,0.5845361269114377
6158,0.6521875592912711
6159,0.7514126678350376
6160,0.5453765886414891
6161,0.6796913405337212
6162,0.7871848118175439
6163,0.6512879997708326
6164,0.7930492746344937
6165,0.5887632549752431
6166,0.5736138143413001
6167,0.6317176896758387
6168,0.7415119228563439
6169,0.7879887205409987
6170,0.5687971803662278
6171,0.6369977648938625
6172,0.35885783314198627
6173,0.5755040251676606
6174,0.36123411360940233
6175,0.10029710461102902
6176,0.0229739703063148
6177,0.35961947927815396
6178,0.012693209326131584
6179,0.35164748940221147
6180,0.0552931289300493
6181,0.6163347640415571
6182,0.11764126265914909
6183,0.11151480009075913
6184,0.12818473858084464
6185,0.20684965803721783
6186,0.58959203344483
6187,0.8016351033429635
6188,0.7429601741401772
6189,0.6021408053450693
6190,0.16482201630408413
6191,0.7200915358551491
6192,0.7126311567980863
6193,0.7043087901460484
6194,0.5638847167625282
6195,0.5535953307831095
6196,0.6553801491308788
6197,0.646893200057248
6198,0.7344912889487822
6199,0.4780083763704103
6200,0.48946681701921047
6201,0.5868694594956513
6202,0.6872278647684118
6203,0.5825837470361257
6204,0.6490580598868225
6205,0.5
6206,0.5
6207,0.6367023722009747
6208,0.5454124622788786
6209,0.7882690690227431
6210,0.8246908612609742
6211,0.7718397908425416
6212,0.3303785124432509
6213,0.8996577313487412
6214,0.8127271661608012
6215,0.06510089100492966
6216,0.06489065430972762
6217,0.27141844473646853
6218,0.017409597898318196
6219,0.046217007879941124
6220,0.30463646396138017
6221,0.2475589600548658
6222,0.1704246846048926
6223,0.7244620506685219
6224,0.14141219767290053
6225,0.41919373173690966
6226,0.25825183475555213
6227,0.2973842666649951
6228,0.6986595392619287
6229,0.6970302640906564
6230,0.03668957764947264
6231,0.5836668222747026
6232,0.6362836092691018
6233,0.6873686123023465
6234,0.7525431289580605
6235,0.5
6236,0.6809986559188234
6237,0.677682532762072
6238,0.8096030684018913
6239,0.7272339856076079
6240,0.749501201435641
6241,0.6542963420497228
6242,0.6325467826150192
6243,0.7105294194507866
6244,0.7452374801587344
6245,0.6770631208298735
6246,0.6088506119620207
6247,0.6489821717180255
6248,0.7110383120279143
6249,0.8162110297727554
6250,0.43285130297214447
6251,0.612907591874411
6252,0.7146087369155295
6253,0.05455244178628635
6254,0.4268335535315169
6255,0.6494328945476511
6256,0.09621668021867935
6257,0.05829866191003296
6258,0.4079918829502108
6259,0.42690384306609275
6260,0.2924835149586646
6261,0.31644307544404443
6262,0.5968809680951789
6263,0.01143806980945099
6264,0.3420290377806633
6265,0.35759301811713096
6266,0.34099029814378257
6267,0.6725827500006474
6268,0.350246434205837
6269,0.7423505801188565
6270,0.5935343374641536
6271,0.1647282840247685
6272,0.7370402390584125
6273,0.8032804247595846
6274,0.5608150540256484
6275,0.5600173731523138
6276,0.576754883221993
6277,0.6652129165102202
6278,0.7130519050711902
6279,0.6877221676599994
6280,0.5773360744278591
6281,0.7117980108862921
6282,0.6274806315189119
6283,0.8021585781902862
6284,0.7108621566009169
6285,0.7317175743798253
