,KNN,Logistic_Regression,Random_Forest,SVM,Gradient_Boosting
10002,0.6,0.6268706886981078,0.9,0.6534108161029636,0.813462446286607
10003,1.0,0.7366174258748645,0.89,0.7484696548897043,0.7240591882578339
10004,1.0,0.6988389526738992,1.0,0.9279757028660822,0.9395123611390375
10005,0.6,0.6277899668634357,0.83,0.6191580966526955,0.7790078031821639
10006,0.8,0.28541958506944165,0.88,0.5,0.7744162360317574
10007,0.6,0.6898999078084799,0.84,0.7366507509543899,0.5663571262259349
10008,0.6,0.5808134481091707,0.79,0.7471181033625768,0.6569206029757605
10009,0.8,0.5002828097522779,0.89,0.45777043419836994,0.647000136868435
10010,0.6,0.6173750425274306,0.87,0.8557016850353882,0.7358605740827286
10011,0.8,0.6946088327161286,0.72,0.7330102103256033,0.6530218049880365
10012,0.4,0.5996698663315877,0.98,0.682878052672099,0.7400625754836246
10013,0.8,0.6550180325180851,0.86,0.6943926144823488,0.6429534708277823
10014,0.8,0.6625578464042688,0.95,0.7249982513219811,0.7005762411814253
10015,0.6,0.5567203165388936,0.9,0.5480724408020088,0.9219701292263768
10016,0.4,0.6222448640979527,0.86,0.6456387273708771,0.6528023810441007
10017,0.8,0.6722565004735765,0.9,0.7082489448599029,0.7548621932419001
10018,1.0,0.6270867282128921,0.93,0.6535423764312321,0.6561831640122966
10019,1.0,0.635345263870161,0.89,0.6652542160985435,0.6951420838378067
10020,0.4,0.47867773560843174,0.77,0.6006625905898472,0.5138467151436321
10021,0.4,0.5523760571137832,0.87,0.5767463650970958,0.6718418821041154
10022,0.8,0.49130265590002564,0.8,0.43953423148869153,0.642446158137702
10023,0.8,0.5731973918863441,0.78,0.6687648130603472,0.5666564289842536
10024,0.4,0.6519946309778816,0.86,0.8624133274331349,0.6952795923704288
10025,0.6,0.6416639247853549,0.96,0.6755074705722868,0.7829386388072571
10026,0.6,0.6466680318132815,0.93,0.4755526075638121,0.5900232879730558
10027,1.0,0.6047248783181106,0.92,0.580192503451305,0.7159135250687283
10028,1.0,0.841893661350564,0.99,0.687056091544575,0.9391918279429143
10029,1.0,0.9604211227075596,1.0,0.8897163490705726,0.9843955891423526
10030,1.0,0.9678983454430667,1.0,0.8538221895336908,0.9858729406132942
10031,1.0,0.968673605701574,1.0,0.9078122052767041,0.9885817429669327
10032,1.0,0.9691058345242161,1.0,0.9072068155588364,0.9867780588904339
10033,1.0,0.9592159391637363,1.0,0.8620102638553963,0.9860726590126515
10034,1.0,0.9663175398523158,1.0,0.912140080612461,0.9867958448403613
10035,1.0,0.956582274526954,1.0,0.8998185094057715,0.9838932397762962
10036,1.0,0.965708662902249,1.0,0.9213026533630482,0.9842426394256808
10037,1.0,0.9508995167827968,1.0,0.8107729957308194,0.9812665471117167
10038,1.0,0.956466991206817,1.0,0.8981644209837629,0.9860176291208488
10039,1.0,0.9644242216654707,1.0,0.8689930201638968,0.9836621284814807
10040,1.0,0.920249708665807,1.0,0.7778394528308316,0.9853336320462914
10041,1.0,0.9409311804593974,1.0,0.9575876627850584,0.9776233346358705
10042,0.2,0.660532342479142,0.75,0.8613737032952268,0.6677236786381
10043,0.8,0.5994295526002019,0.91,0.6017621889292382,0.6664519745424773
10044,1.0,0.8337707883272937,0.98,0.9732211562965338,0.9495086314558581
10045,0.6,0.48830064173816196,0.84,0.4541080949678406,0.6599313092713565
10046,0.6,0.5744784539042782,0.83,0.5995838938189214,0.40019628185176237
10047,0.6,0.6224142181652028,0.93,0.7422537965481248,0.6597684535888424
10048,0.8,0.6807264277822428,0.79,0.7083661867073285,0.5960842599263072
10049,0.6,0.45644294958457876,0.9,0.37171644872796883,0.6943767165333884
10050,0.6,0.5448325199857221,0.89,0.6466609191575894,0.6780450010277892
10051,0.2,0.5236435949559883,0.88,0.49327377103183634,0.7388008480447136
10052,0.6,0.6136401877236526,0.89,0.7539563871051755,0.6679789647020382
10053,0.6,0.5857831730512936,0.92,0.6001053432478206,0.6405460607224125
10054,0.8,0.6204135075840875,0.88,0.608579508280979,0.6269732636108934
10055,0.8,0.5939044240669964,0.94,0.6549591039832406,0.6985945323746321
10056,0.8,0.6973733083357154,0.85,0.7516012590408482,0.6987308212829157
10057,1.0,0.7127884139211814,0.97,0.7691940203639532,0.7332096682776019
10058,1.0,0.6656416998300151,0.91,0.6693790910293798,0.6440143535555263
10059,0.6,0.6007639927026001,0.93,0.6339119651416535,0.7513552601844288
10060,0.4,0.6505823358689397,0.9,0.6867008988329544,0.74364818489915
10061,0.8,0.6018177777742226,0.89,0.5658569402452331,0.6175614691980614
10062,0.6,0.4670645146658259,0.82,0.4103082562891162,0.7055142477507873
10063,0.6,0.5982308856024163,0.95,0.5749328631943379,0.6572273944303909
10064,0.6,0.3774717243160689,0.88,0.4131188059452081,0.6549622091147056
10065,0.8,0.4926009086257998,0.93,0.4443790060445574,0.531539231432966
10066,0.8,0.6942799806136913,0.7,0.7299279517600226,0.30637785104806387
10067,0.6,0.721013775040619,0.9,0.6668297430990687,0.804887482725557
10068,1.0,0.23925842094405933,1.0,0.13993270863243978,0.8935748655337167
10069,1.0,0.9563235489983343,1.0,0.8947040656095282,0.9769115958469295
10070,1.0,0.9638220782984456,1.0,0.818242635127765,0.9827985652426953
10071,1.0,0.9397308007456938,1.0,0.7977546859632776,0.9859983316934172
10072,1.0,0.9635571060342323,1.0,0.8546885050114991,0.9883589453754743
10073,1.0,0.9358251678371979,1.0,0.8402872703569696,0.9855653241922536
10074,1.0,0.9448244859565181,1.0,0.8307302179047483,0.9866844664963125
10075,1.0,0.9358359235338188,1.0,0.8518734042400004,0.9855526881395118
10076,1.0,0.962295048542712,1.0,0.8696748920280709,0.9850018057487647
10077,1.0,0.9429239176614269,1.0,0.8125485192592267,0.982152970994846
10078,1.0,0.9599803720120774,1.0,0.9212003155085979,0.984832605642137
10079,1.0,0.9470089501766913,1.0,0.8147754445563922,0.9832491752371457
10080,1.0,0.9590826410328872,1.0,0.8246764877833871,0.9837973163577842
10081,1.0,0.9576988506738257,1.0,0.9338633627219506,0.9797603444608526
10082,0.4,0.5780741410461528,0.98,0.2836963441480612,0.9293446594514334
10083,1.0,0.6105986416503608,0.9,0.6511711509190145,0.8222669703227156
10084,0.6,0.6085767126052046,0.84,0.6462141029769993,0.6202652814885212
10085,1.0,0.7468755711502633,1.0,0.9656272589622011,0.9406887307793528
10086,0.6,0.5905656625664101,0.94,0.514921240109126,0.8313202278619445
10087,0.8,0.4874665716614136,0.86,0.6160304169932572,0.7184930779660169
10088,0.8,0.6177560994876962,0.84,0.6442027267112893,0.4907123747830996
10089,1.0,0.4668866029829714,0.81,0.755552842798795,0.6001562029995642
10090,0.8,0.5778585761199156,0.94,0.6068265291835249,0.6120372503822502
10091,0.8,0.6491827363332944,0.83,0.6927126202936887,0.46788012992581773
10092,0.8,0.5723594034803379,0.88,0.633383694598924,0.641511523382792
10093,0.6,0.6341275595604718,0.94,0.7040500494128322,0.6906563329089277
10094,0.8,0.5182116474618835,0.88,0.5494015595011057,0.6226258509155009
10095,1.0,0.6337522001774621,0.89,0.7124931868036611,0.6952121064931773
10096,0.8,0.7228120304487899,0.86,0.7933704727637311,0.8947374195950053
10097,0.6,0.7217986217366783,0.92,0.7669163967013068,0.7135170045497401
10098,0.8,0.6293975324888732,0.94,0.6491507181663504,0.7229261139192175
10099,0.8,0.5672019942934949,0.89,0.6282105506399722,0.7268573828844167
10100,0.6,0.5665625905132067,0.89,0.5552451631695811,0.7184981836882666
10101,0.6,0.5486360084217524,0.94,0.555127294465903,0.578927243956556
10102,0.8,0.6069625040442943,0.81,0.6438829827065208,0.7115017189376167
10103,0.4,0.6841991043354976,0.86,0.7704610452928673,0.7354839183383125
10104,0.6,0.6022139384766582,0.79,0.6589398107595096,0.5276249188300541
10105,0.8,0.5537400854935172,0.77,0.7234230985575022,0.6569658279311031
10106,0.8,0.6391315588719878,0.85,0.600554242835275,0.5482614204852065
10107,1.0,0.7336816517118006,0.94,0.45229811592495084,0.8563580127866496
10108,0.4,0.5949933053736246,0.89,0.636694877130411,0.5538189184240571
10109,1.0,0.844269551721877,1.0,0.7330528469482072,0.9369590704674924
10110,1.0,0.9685771343662014,1.0,0.9239429872590671,0.9844207659406288
10111,1.0,0.9543650805782569,1.0,0.8361143626441093,0.9851192382698561
10112,1.0,0.9417105855561185,1.0,0.7688721029587934,0.9816598835573512
10113,1.0,0.9539177805001651,1.0,0.8651541244932449,0.9865087321131729
10114,1.0,0.9339740867600158,1.0,0.818215477396884,0.9857860924571773
10115,1.0,0.9505676499776029,1.0,0.8952302878295548,0.9875595202693408
10116,1.0,0.9557342695923928,1.0,0.849881941403274,0.9829190879517161
10117,1.0,0.9578361374489257,1.0,0.8814829074854905,0.9841304981848109
10118,1.0,0.949802671518547,1.0,0.9154037749293803,0.9841890706348
10119,1.0,0.9467084079493582,1.0,0.8656157125648947,0.9833832428226323
10120,1.0,0.9461083967979143,1.0,0.8276231033361636,0.9826740462636097
10121,1.0,0.943391707400656,1.0,0.7117535218834443,0.9872109284092326
10122,1.0,0.9577374515959728,1.0,0.9287771714909291,0.97856152702976
10123,1.0,0.5908226129521055,0.92,0.8868356490436671,0.710832701032755
10124,1.0,0.5976440057152431,0.96,0.6166198936477862,0.6843772492338938
10125,1.0,0.6766266864638647,1.0,0.9812286449926669,0.935428311152114
10126,0.4,0.3520833589629094,0.91,0.2696853462121261,0.5967408955232649
10127,0.8,0.672220084357083,0.77,0.7015180077563976,0.544122942922001
10128,0.8,0.5937011495198076,0.82,0.5908597117145201,0.5832628337035757
10129,0.8,0.6982404625297428,0.89,0.7194868074588233,0.5914751300740126
10130,0.8,0.580668841053045,0.92,0.5303591768279478,0.6832531488661364
10131,0.8,0.5444450427748148,0.93,0.5781274697266657,0.6231014643211377
10132,0.6,0.5575236740393453,0.79,0.5916307130012071,0.6275841640143586
10133,1.0,0.5414747151183631,0.86,0.5172311134617102,0.6484365307828479
10134,0.4,0.4342309177290714,0.84,0.3190746971177717,0.5097784053014743
10135,1.0,0.63482521378216,0.96,0.6635315535368186,0.7286583942496389
10136,0.8,0.6823794314850272,0.93,0.7125305223187384,0.7530865424451957
10137,1.0,0.6064157231487572,0.94,0.5459921720376002,0.8171445061500278
10138,1.0,0.7503465430031299,0.86,0.7105044078248964,0.7208462920278478
10139,0.8,0.7041887680895734,0.88,0.7646085967958578,0.675022356322822
10140,1.0,0.6347852901462381,0.97,0.6743829881478974,0.7495935271375626
10141,1.0,0.5644314465090083,0.92,0.5566393322340237,0.7117403364272189
10142,0.8,0.5221079841570874,0.83,0.440957965613838,0.6032870110797243
10143,0.6,0.4871508281033319,0.88,0.5,0.6718304880071747
10144,0.8,0.6752399852838123,0.95,0.7436834905802777,0.648211111504079
10145,1.0,0.48065338072993063,0.88,0.5655744233631628,0.7066231135645978
10146,1.0,0.609613441483751,0.89,0.6627519361187605,0.5554672852026826
10147,0.6,0.7611903794573935,0.87,0.7659298974738661,0.6410304359513207
10148,0.4,0.6991108205083326,0.87,0.6920379443755127,0.596829049419908
10149,1.0,0.2584073669603902,0.99,0.15416024705374487,0.8105844992362535
10150,1.0,0.9573999860470906,1.0,0.8509784512484404,0.9789389270445927
10151,1.0,0.9438987279695128,1.0,0.701889296649779,0.9807865424104669
10152,1.0,0.9421759213079819,1.0,0.8665682798832005,0.9863370214793776
10153,1.0,0.9374372568867834,1.0,0.8409316511798908,0.9866085692582347
10154,1.0,0.9366764499810941,1.0,0.7516877846339546,0.9856935748365568
10155,1.0,0.9499908159140904,1.0,0.8679609429556224,0.9864124954570425
10156,1.0,0.9502779220750472,1.0,0.854221927647328,0.986504999958781
10157,1.0,0.9453228553871095,1.0,0.8071792633806669,0.9824457404737261
10158,1.0,0.9404140965186635,1.0,0.8654657164628573,0.983031311988637
10159,1.0,0.9615077509403691,1.0,0.896541165319645,0.9850741040777454
10160,1.0,0.9430140910076344,1.0,0.8480290395398146,0.9835614345689402
10161,1.0,0.9279642274080211,1.0,0.6661216808948223,0.9793962608049529
10162,1.0,0.9625737272316561,1.0,0.8964427617595502,0.9806991168118384
10163,0.8,0.3716156571093675,0.97,0.24506570510081796,0.71247939202272
10164,0.6,0.7036441722128818,0.9,0.7176783411582953,0.8549819475094188
10165,0.8,0.6753030591087551,0.81,0.7256280438482196,0.5642913705727303
10166,1.0,0.663949223029155,1.0,0.936455709664875,0.9395123611390375
10167,0.4,0.45257563201840534,0.85,0.3574822051446349,0.5015025755509885
10168,0.4,0.45525357260763444,0.88,0.5911234372061333,0.6202212093414037
10169,0.6,0.7476228244828929,0.93,0.7541235689407776,0.7295581841113362
10170,0.8,0.4509613121350342,0.85,0.716688530679068,0.7123094467700245
10171,0.6,0.5862683071807941,0.87,0.6296389476652492,0.5761666452637586
10172,0.6,0.5554800211060648,0.82,0.546382700917558,0.42688549334259224
10173,0.8,0.6149348116302615,0.82,0.6832198113360887,0.6242574195906264
10174,0.6,0.673138754176405,0.97,0.6953135589410957,0.7729112988586355
10175,0.4,0.6370960422973752,0.82,0.7139078576011543,0.6607727068499957
10176,0.8,0.6414261598528299,0.92,0.761520525040623,0.7156661691421405
10177,0.8,0.6575880028713171,0.89,0.6953188783094653,0.6774314040668907
10178,0.8,0.6938731062464425,0.9,0.7782250613979076,0.736019215779949
10179,0.8,0.6555765780564596,0.94,0.6936887766738578,0.7219791725034905
10180,0.6,0.6425801497451588,0.98,0.6842254812947703,0.7158254420060789
10181,0.6,0.7253983166833706,0.94,0.7654520442822444,0.6958972260325935
10182,0.2,0.5815361712509107,0.79,0.6090438927059098,0.4080684346135071
10183,0.6,0.5523158389645231,0.91,0.6248723741966726,0.6713800841472045
10184,0.8,0.5325020458992944,0.92,0.6228649027590119,0.53748722739933
10185,0.8,0.6317491501881837,0.89,0.7149905117671226,0.640953896109381
10186,0.8,0.58044128738146,0.92,0.8112974477171021,0.7775985504922182
10187,0.6,0.6323988495117573,0.87,0.5700955962947784,0.5534301190727846
10188,1.0,0.7142696556196866,0.94,0.5642536091131223,0.8870001162041008
10189,1.0,0.3603425065444671,0.91,0.5843779135658264,0.6158238011445446
10190,1.0,0.9430750697892071,1.0,0.9036245520319397,0.979493907849869
10191,1.0,0.94809293873691,1.0,0.7067486265775239,0.976576316358512
10192,1.0,0.9534000573865689,1.0,0.8568294983155375,0.9859341082479257
10193,1.0,0.9544269236588658,1.0,0.8679629779229802,0.9867045881243212
10194,1.0,0.946073259314792,1.0,0.8208952182181447,0.9868755023516139
10195,1.0,0.9552381794631429,1.0,0.89777925238297,0.9866952496085144
10196,1.0,0.9415420428867728,1.0,0.8341115517118181,0.9859655113159425
10197,1.0,0.9404951795158534,1.0,0.8370297183869144,0.9829225345587732
10198,1.0,0.9435097441953916,1.0,0.8037303076158917,0.9817375516197279
10199,1.0,0.9405607019974689,1.0,0.7557404264453254,0.983276683058414
10200,1.0,0.9301752993809899,1.0,0.7555680959059947,0.9821955128786862
10201,1.0,0.9384733029159746,1.0,0.7888889161357101,0.9848065149720049
10202,1.0,0.9572481110094249,1.0,0.873141110021241,0.9838156548585772
10203,1.0,0.5962128601262038,1.0,0.5,0.9131509979588962
10204,1.0,0.6855652131973994,0.86,0.7081928153637764,0.7674697314006891
10205,1.0,0.7632067189720474,0.88,0.7990413972516743,0.7774945956046142
10206,1.0,0.507298451794259,0.99,0.9503657567463543,0.9310054170321677
10207,0.6,0.482994474118726,0.83,0.4284963480979272,0.5281081746658982
10208,0.6,0.4150068046036693,0.88,0.47540146703836833,0.48210127653774665
10209,0.6,0.6552925233009941,0.79,0.6595097926994368,0.5834133830675924
10210,0.6,0.6862319643570295,0.86,0.7328572325571859,0.6659053352405424
10211,0.4,0.5816086916142555,0.82,0.6645292222266062,0.5715358741771379
10212,0.8,0.49507624711941495,0.76,0.4887636701668778,0.43871375234447874
10213,0.8,0.551182995226152,0.84,0.5731408979760583,0.6480255797202541
10214,1.0,0.5841450759505704,0.95,0.6496353968563785,0.734110454727456
10215,1.0,0.6612870232610958,0.91,0.7510571376765077,0.6422587457779328
10216,0.4,0.5608622789656736,0.91,0.5373295373006447,0.7159039847183785
10217,0.8,0.6795810382760586,0.97,0.7134970173174858,0.8432815762004081
10218,0.8,0.6994365603079928,0.92,0.7388603388505244,0.8614850491308368
10219,0.8,0.7130495093200384,0.94,0.7377744614841403,0.8254238767729455
10220,1.0,0.6777005662961825,0.89,0.7573674840250092,0.6509713820036608
10221,0.8,0.6579008404669482,0.89,0.6705275718140409,0.6852534698315778
10222,0.8,0.6136232431020431,0.92,0.6285866137371428,0.6239645949175456
10223,0.8,0.5582095000246441,0.92,0.6284856248232462,0.6588356033609376
10224,0.8,0.6319137089267387,0.87,0.733726405269448,0.6754463940470417
10225,0.6,0.6129593529966662,0.82,0.7293597580978193,0.6143050640276703
10226,0.6,0.4695086331430504,0.9,0.6467077628424885,0.7934676152473644
10227,0.6,0.536843627862117,0.81,0.44676984634065803,0.44772763970053375
10228,1.0,0.5569875258453283,0.94,0.7927936462506731,0.5718260020664577
10229,1.0,0.5489900959329818,0.89,0.5572053200672661,0.7382051551374554
10230,0.4,0.5044945534061043,0.94,0.25094295723616905,0.7007781730193602
10231,1.0,0.9586517979685113,1.0,0.8513342572588296,0.9828576386303822
10232,1.0,0.9381664066666866,1.0,0.6755659030927367,0.9862329794903233
10233,1.0,0.9311531186269825,1.0,0.7591364563631394,0.9849800267145109
10234,1.0,0.9220425020084284,1.0,0.6997630927135967,0.9845579354787352
10235,1.0,0.9374965954828746,1.0,0.831530210438945,0.9864124954570425
10236,1.0,0.9409823461074082,1.0,0.8300715270172884,0.9828297335740506
10237,1.0,0.9440071896012087,1.0,0.8204669891795601,0.9826900394377954
10238,1.0,0.9218384047068056,1.0,0.8385859155214878,0.9805625509663921
10239,1.0,0.9332461319292048,1.0,0.7862340571750736,0.9818662909483737
10240,1.0,0.9371608252832525,1.0,0.8177852980357079,0.9841448263255596
10241,1.0,0.9141008103065876,1.0,0.7248914544529786,0.983993141741293
10242,1.0,0.9274434499392454,1.0,0.6928447026294153,0.9761937635683305
10243,1.0,0.9431879110322586,1.0,0.8513356911637211,0.9738451657922665
10244,1.0,0.43222541259922836,0.97,0.3771875054001874,0.4296814927071163
10245,0.6,0.6423146493712215,0.78,0.6959243438821675,0.6210319406986118
10246,1.0,0.5878371132931627,0.86,0.5863680081492187,0.5144580856190384
10247,1.0,0.868544644736692,0.99,0.8916625600991338,0.9406887307793528
10248,0.6,0.554546171199517,0.92,0.5108871432548312,0.7672055386302727
10249,0.8,0.5500057495973668,0.87,0.6694126338794567,0.7266997037725886
10250,0.8,0.6318569933008531,0.9,0.6709481181915408,0.47217600362122253
10251,0.8,0.36322992565438755,0.84,0.4271106844673592,0.5397472150283387
10252,0.4,0.479786232378881,0.75,0.5059355811962992,0.4924669698274314
10253,1.0,0.5472338683981327,0.89,0.6039997726345472,0.6987459080863206
10254,0.6,0.6155588274158644,0.87,0.701913554983172,0.7207219476919273
10255,0.2,0.6708975600308759,0.98,0.7246390727718319,0.7705271899582985
10256,0.6,0.6796304608214601,0.91,0.726014632719985,0.6453019303932367
10257,0.4,0.5990552920561802,0.95,0.543744640002171,0.6289944490444955
10258,0.2,0.6397401436644816,0.9,0.7071125305892292,0.7971985987464174
10259,0.6,0.8158563838443318,0.92,0.8009691646265215,0.8176296822313562
10260,0.8,0.6354869183426659,0.96,0.6152932669902819,0.7353985988219575
10261,0.8,0.6013784441873034,0.92,0.6061192467697936,0.7392941242649335
10262,0.8,0.6550055668078815,0.87,0.6654282588838937,0.6279571235982329
10263,0.4,0.6471702772016332,0.86,0.7209516257691729,0.5516684900741196
10264,0.6,0.6030723850118564,0.85,0.7385351964802019,0.680214649006358
10265,0.6,0.6474845793644103,0.86,0.6656332081850713,0.5711111424033507
10266,1.0,0.6718970512260602,0.8,0.7631303107554059,0.6721260959903398
10267,1.0,0.7583536475634918,0.85,0.867434343952373,0.7865164395629393
10268,0.6,0.6757072278542502,0.78,0.7176055899353915,0.7423669040760146
10269,0.8,0.6978229719001028,0.94,0.6261150502372976,0.8019675498590026
10270,0.6,0.44607724971688256,0.94,0.5293432257860133,0.7175082246100293
10271,1.0,0.9572769467273207,1.0,0.8800139408055289,0.9760284846478952
10272,1.0,0.9419865147423823,1.0,0.6745711673433109,0.980040843087429
10273,1.0,0.9331095498327987,1.0,0.7171211196208718,0.9828140343538339
10274,1.0,0.9292571918214187,1.0,0.7310434747114088,0.9798832758645463
10275,1.0,0.9379538950464923,1.0,0.7665682157150375,0.9862198587263425
10276,1.0,0.9210330196479605,1.0,0.7044016738373562,0.9811570635245338
10277,1.0,0.9378965381697724,1.0,0.796159720071908,0.9862134360634189
10278,1.0,0.904069266571853,1.0,0.7197153748731178,0.9760150295386067
10279,1.0,0.9275539426926928,1.0,0.7558249912285497,0.9822930898557294
10280,1.0,0.9326258304707027,1.0,0.7793013167473677,0.9769381287829528
10281,1.0,0.9405122602039437,1.0,0.8296090445949319,0.9796755466330087
10282,1.0,0.9157632635882511,1.0,0.7329109752516261,0.9846671033093163
10283,1.0,0.9619352612599003,1.0,0.8552211912685251,0.9836961527178797
10284,0.6,0.43195821928066075,0.96,0.15034924963501684,0.8184317598960259
10285,0.6,0.6363033380793143,0.95,0.6930098589633633,0.8392640007888922
10286,1.0,0.697050951835912,0.93,0.7472416768906945,0.7975161459904264
10287,1.0,0.6391319878134456,0.99,0.907804754154873,0.9357990735712143
10288,0.6,0.667239599603853,0.8,0.6702925553410826,0.7717288136556444
10289,0.8,0.4440585974012164,0.9,0.40872022022219456,0.757459238469292
10290,0.4,0.6334598100082376,0.82,0.675747643513951,0.4792843399097113
10291,0.6,0.4717244998638837,0.84,0.8115819347077408,0.6128148457108888
10292,0.4,0.5181431705179367,0.88,0.531465078272819,0.680448434684854
10293,0.6,0.5895132723664941,0.89,0.7101689571940412,0.6864668084032304
10294,0.4,0.6288583541048596,0.82,0.7024855794814733,0.5787650944663344
10295,1.0,0.5583460557359806,0.92,0.640830789898524,0.7509583712530645
10296,1.0,0.5873554549933695,0.88,0.5937295388552897,0.6635003063238833
10297,1.0,0.5778141408423826,0.93,0.6035828864816191,0.6901645291208441
10298,1.0,0.6602887445569237,0.96,0.685755251326683,0.7525225555686857
10299,0.8,0.6099906520161704,0.91,0.6304994994826271,0.7288269842007148
10300,0.6,0.6548849640877802,0.94,0.6915714799921803,0.7479045539933529
10301,0.6,0.6618773951166474,0.85,0.6789077139997048,0.6763585532099032
10302,0.8,0.675255549817418,0.95,0.6945020729778694,0.7121427550552426
10303,0.8,0.6853473950482386,0.79,0.7207773504869905,0.37040424963933233
10304,0.8,0.5977087495440083,0.88,0.6941596144809588,0.6747337992453767
10305,1.0,0.5600874487515162,0.94,0.6610872741435689,0.7432318395143669
10306,0.4,0.4890229074868414,0.8,0.6659432387250985,0.4697830705522533
10307,0.6,0.5879687444686124,0.85,0.7698626702516784,0.7172434535833332
10308,0.6,0.7449221890079882,0.8,0.7192104299626069,0.4516143811622187
10309,1.0,0.7195858936905186,0.92,0.5628084927503215,0.5172449395550407
10310,0.2,0.22054768797786348,0.91,0.05900542056332787,0.7434011570089033
10311,0.6,0.49822778150521485,0.98,0.2961296234042816,0.5501183586156119
10312,1.0,0.9552742007284627,1.0,0.8334293090227712,0.9818678458529522
10313,1.0,0.9333971965740587,1.0,0.575739037493736,0.9814137490705029
10314,1.0,0.9243901226637028,1.0,0.6789163494862992,0.9771764976138752
10315,1.0,0.9266798405718573,1.0,0.7162457746766789,0.9828297335740506
10316,1.0,0.9388013576932001,1.0,0.7247972251916762,0.9829364690450325
10317,1.0,0.9206708852259357,1.0,0.8024583011434709,0.9787898429206991
10318,1.0,0.9115622954651336,0.99,0.5980981519209608,0.9717923134352873
10319,1.0,0.9112427905566902,1.0,0.6469225778797049,0.9777811117719404
10320,1.0,0.9313319102511043,1.0,0.7750158064119137,0.9776666677634204
10321,1.0,0.9327498136970469,1.0,0.7526370008453149,0.9767752297996162
10322,1.0,0.9359807184163409,1.0,0.7846593056267026,0.9824391378039244
10323,1.0,0.9380122803929422,1.0,0.6711852279161364,0.9807614246619787
10324,1.0,0.9565938183650977,1.0,0.9341241558744475,0.9785442951189054
10325,1.0,0.26567092729924613,1.0,0.1762346807479354,0.5649402540218428
10326,0.8,0.5549457333202391,0.86,0.5165261665825963,0.6772188495538879
10327,0.6,0.5221504053076292,0.9,0.48918737611016544,0.46832033782243837
10328,1.0,0.8861975313885779,1.0,0.8625924493284538,0.9448494570476703
10329,0.6,0.6414090355329418,0.83,0.5566162985807659,0.37097922355333285
10330,0.6,0.4736160243431512,0.88,0.6396450582591263,0.7426272308865353
10331,0.6,0.683443147475345,0.87,0.7083472511504307,0.5969307067373639
10332,0.6,0.5220032577096493,0.85,0.637085484549135,0.7595712334073254
10333,0.6,0.5075363262975677,0.92,0.6707324982863085,0.7223711570818638
10334,1.0,0.47974871298401506,0.92,0.4064045930109645,0.7259815210359125
10335,1.0,0.5871877057590366,0.92,0.694905872470747,0.6992308727871904
10336,0.6,0.6224190092033008,0.83,0.6826205877571814,0.6183500708907573
10337,0.6,0.6902743438859603,0.97,0.7678438814150621,0.6674898629327124
10338,1.0,0.667053113781011,0.95,0.6498983132105982,0.7251057898557645
10339,0.6,0.6934690054685255,0.96,0.7268005138355984,0.7515445145392188
10340,0.4,0.5446795490766261,0.83,0.6334352587158929,0.520777367677377
10341,0.4,0.6527504165276512,0.95,0.6740798744505125,0.6917872268486194
10342,1.0,0.6427813691774173,0.82,0.6982789259920094,0.652856037172802
10343,0.8,0.6663815670661594,0.79,0.6738598185640116,0.6140532588607011
10344,0.8,0.5897023526985945,0.9,0.6042953946276635,0.6294047474534193
10345,0.6,0.6453606028096752,0.88,0.6918409126612179,0.6944163828294472
10346,0.8,0.5866761532529362,0.87,0.6262264579529963,0.5671582639451138
10347,1.0,0.6340009648535629,0.85,0.7745890467675335,0.5943174355572528
10348,0.4,0.5250599300013562,0.96,0.5068954858386742,0.7511188169408273
10349,0.8,0.6757053070829088,0.91,0.5730226537875658,0.7893501720783137
10350,1.0,0.6957014751552354,0.98,0.5358630594609793,0.8904832045063913
10351,0.4,0.6195921837356203,0.86,0.8668294263059049,0.6125011790440926
10352,1.0,0.8448766819518585,0.98,0.7624765910863766,0.9505010820725757
10353,1.0,0.9574301607740342,1.0,0.7667500502084044,0.9793297320281912
10354,1.0,0.939017536781995,1.0,0.7398504460040902,0.9832107665898657
10355,1.0,0.8904258251772759,1.0,0.6072353204416114,0.9800762291873816
10356,1.0,0.9251506375752031,1.0,0.6999233804437002,0.9812351393044955
10357,1.0,0.911306467288554,1.0,0.6478698228058071,0.9813023317622992
10358,1.0,0.9397098196107967,1.0,0.8220611446980756,0.9828251006456861
10359,1.0,0.9308240369136398,1.0,0.7679846297591398,0.9796924569983045
10360,1.0,0.9244123126176267,1.0,0.6966693090444174,0.9769509013730893
10361,1.0,0.8956599652736144,1.0,0.723204032046271,0.9815775816982067
10362,1.0,0.932763950714808,1.0,0.7637157328471189,0.9822518363366324
10363,1.0,0.9210287482296927,1.0,0.7708328112025276,0.9780212150719613
10364,1.0,0.9521828843006821,1.0,0.8195214245127732,0.979331335277796
10365,0.4,0.6455036784672246,0.97,0.25168190594808465,0.8997567815370385
10366,0.8,0.6648622150545827,0.86,0.7446533739000635,0.7539442413251272
10367,0.6,0.6018004872703755,0.96,0.6558648112076927,0.7245009086136771
10368,1.0,0.7105780425193372,1.0,0.915522591344415,0.9357990735712143
10369,0.4,0.6526319056424577,0.92,0.6442610868456007,0.7844452610468178
10370,0.8,0.4992799639018339,0.89,0.6505543356935211,0.5815786807610267
10371,0.2,0.5635361604508848,0.78,0.5883075312576853,0.4907694580987593
