,Gradient_Boosting
8615,0.08461348049258298
8616,0.0982622713141246
8617,0.11099263757869673
8618,0.15225542248631252
8619,0.07766012518456147
8620,0.10611218023311193
8621,0.05562347657470058
8622,0.0673880755085532
8623,0.07299318086324244
8624,0.2724094659108301
8625,0.7284817892538364
8626,0.49254053144717325
8627,0.1568254455807762
8628,0.6088241556502075
8629,0.4952036836688881
8630,0.6825338927282936
8631,0.46837036955958405
8632,0.4498865403091331
8633,0.7536993898069854
8634,0.6795256505328525
8635,0.627065679287987
8636,0.6197994748823231
8637,0.6455751145589661
8638,0.8911177398887087
8639,0.59634736885537
8640,0.6520293265732442
8641,0.6059985013922315
8642,0.6152703726147408
8643,0.59810195964813
8644,0.7332051591492598
8645,0.5624016999984315
8646,0.5513601404905626
8647,0.5094802122839653
8648,0.40963359406178007
8649,0.1859414136225052
8650,0.36216889489555454
8651,0.10593320001475633
8652,0.06370772860627612
8653,0.14153517058899495
8654,0.13277195490929808
8655,0.09072128363686477
8656,0.19046936152253777
8657,0.08913370490814257
8658,0.1726248052534857
8659,0.1288889727489564
8660,0.09174045594519925
8661,0.06004779543897014
8662,0.27868662322756743
8663,0.054544106847887075
8664,0.07297741591576247
8665,0.4885570844641828
8666,0.7649898099419282
8667,0.12442616067643034
8668,0.3516199989489448
8669,0.65171691652543
8670,0.5370757606117218
8671,0.7469508242079942
8672,0.6415380959068702
8673,0.5835103282057231
8674,0.6519011355310124
8675,0.6791944314995486
8676,0.5852635937327288
8677,0.6725628618541364
8678,0.6816963873725974
8679,0.5641797502096582
8680,0.7152485507367001
8681,0.6396705724606907
8682,0.6114893188769259
8683,0.5904411055475625
8684,0.712332925965486
8685,0.6570245876925275
8686,0.563810324837457
8687,0.7099867424397414
8688,0.45843644533172045
8689,0.3547413170266055
8690,0.6637339434299367
8691,0.13840175666420867
8692,0.11334657628279267
8693,0.13655807709675785
8694,0.05071495132076034
8695,0.08423869529330255
8696,0.09339288077078649
8697,0.14791010680044764
8698,0.11014658911607024
8699,0.13619105813922847
8700,0.08625437776084449
8701,0.08990860050229658
8702,0.13348111819723393
8703,0.09396919228554718
8704,0.05685597424092423
8705,0.28821668339049344
8706,0.7074431793359178
8707,0.5434463960446189
8708,0.2057538119580221
8709,0.5465443658012376
8710,0.5898174181563243
8711,0.6052100402830481
8712,0.5465429021380652
8713,0.49590132026553074
8714,0.31614746527450827
8715,0.5815825059255944
8716,0.6980811918670525
8717,0.6487524691241278
8718,0.6339303466037026
8719,0.5551316875804003
8720,0.5597840693166786
8721,0.6409354642232491
8722,0.7081076889952642
8723,0.6013694176744182
8724,0.5853005516252469
8725,0.6809863344913495
8726,0.45619221705364943
8727,0.6390000239701158
8728,0.40066564356950785
8729,0.734491378708736
8730,0.5240011307654863
8731,0.390641076832782
8732,0.136591725811367
8733,0.04660215446583303
8734,0.1377155125130181
8735,0.20965847295373538
8736,0.23332088899238443
8737,0.16705762377969732
8738,0.23794190209594818
8739,0.10485840780002981
8740,0.1368096235472108
8741,0.08633578854601093
8742,0.05872149730245745
8743,0.10143306282364241
8744,0.149335433113337
8745,0.21682033222280828
8746,0.4370064143383939
8747,0.5679011269006764
8748,0.14570624728570813
8749,0.5248168486221789
8750,0.7409906455086369
8751,0.44172163779375895
8752,0.7326722681312053
8753,0.563819745403142
8754,0.571641375793641
8755,0.6388232552692351
8756,0.6615944713480185
8757,0.631193276651876
8758,0.667066292589261
8759,0.6959163570812227
8760,0.6636031789618071
8761,0.6224449403115729
8762,0.6282280027392171
8763,0.6340779280428577
8764,0.45528013304935183
8765,0.657329855379313
8766,0.8320308581020547
8767,0.6216065591208301
8768,0.7287892354534038
8769,0.47492262797591656
8770,0.5183753354209059
8771,0.7201362114760503
8772,0.17501195401892744
8773,0.10230089701588714
8774,0.06297785644888752
8775,0.1650257246945292
8776,0.20444167334592409
8777,0.10130195761904862
8778,0.30190859078555565
8779,0.12211139949039974
8780,0.04131771563104313
8781,0.21930135249999438
8782,0.09383488507741147
8783,0.0721658587895853
8784,0.18690975955426678
8785,0.08145748750115062
8786,0.1926611111420098
8787,0.6850514141158752
8788,0.6918906509516188
8789,0.10125963301682075
8790,0.6991312569753303
8791,0.7975053417830905
8792,0.5480071188029576
8793,0.5608756985165878
8794,0.4831614965936596
8795,0.4894962287872384
8796,0.5796799834075688
8797,0.4579344055788357
8798,0.5986359411591395
8799,0.6640086653005617
8800,0.6835220179846029
8801,0.5752887445315135
8802,0.7238360584774526
8803,0.6100792073526186
8804,0.6379824808659034
8805,0.5219713216859505
8806,0.670490807513928
8807,0.6135225042099501
8808,0.4906718805999466
8809,0.7573194222956426
8810,0.41502082096296516
8811,0.5003914047759632
8812,0.5087524988850948
8813,0.12827973168512904
8814,0.0866871180679341
8815,0.2240367463038356
8816,0.155026712862307
8817,0.15708623795850327
8818,0.08349967185168408
8819,0.1753824966097377
8820,0.20054486360846122
8821,0.16727768317736308
8822,0.10803614027469913
8823,0.2095665029793843
8824,0.07230624326919473
8825,0.07593332011110475
8826,0.07869769108823937
8827,0.2970765804189012
8828,0.47724360177442404
8829,0.4924045097066085
8830,0.266654038295562
8831,0.5326072784007285
8832,0.5770054487525962
8833,0.4860226798663593
8834,0.6056152046423032
8835,0.519202511533664
8836,0.6732756271530812
8837,0.689890873091406
8838,0.5258218289575386
8839,0.6520293265732442
8840,0.7046623541750365
8841,0.675076940351501
8842,0.5537096831002386
8843,0.6496507898014262
8844,0.614379736809405
8845,0.6500431580489571
8846,0.5735708144055693
8847,0.7209563129259089
8848,0.5276583018515524
8849,0.5008422907374467
8850,0.4868147368948884
8851,0.7450816441052182
8852,0.742190741644507
8853,0.49358139584126504
8854,0.09829965585745001
8855,0.08816365082598179
8856,0.09382717980647497
8857,0.2686481804744586
8858,0.07816712194900807
8859,0.14269223879273188
8860,0.11030208224133783
8861,0.29511555573068654
8862,0.15267041275737575
8863,0.17337138297950014
8864,0.15115239457488713
8865,0.22414179084298
8866,0.054529296089008805
8867,0.18410405060604462
8868,0.5489683241284451
8869,0.7680297162621104
8870,0.6816479731091443
8871,0.5890460854217624
8872,0.5032251252777319
8873,0.5338560740786034
8874,0.5127501336443869
8875,0.6502280479513377
8876,0.7191092839121308
8877,0.6037998100259777
8878,0.5271467452998103
8879,0.6435086551989777
8880,0.5487547175003282
8881,0.5809193642446084
8882,0.6476539787420332
8883,0.577276000732121
8884,0.39037192401765547
8885,0.775675946451936
8886,0.832399811827954
8887,0.8773271957890459
8888,0.9470780779281104
8889,0.9068869507851686
8890,0.3162488633061538
8891,0.7102764629426368
8892,0.7776349933719721
8893,0.5973179592713451
8894,0.6104601320494
8895,0.6287673167820167
8896,0.45036140774667305
8897,0.4395759548182604
8898,0.6466070733966254
8899,0.5860135227194545
8900,0.4845627856072407
8901,0.4646323858384196
8902,0.6257755936826013
8903,0.6994389840798544
8904,0.6637312019216017
8905,0.6669022157093493
8906,0.6770233686646252
8907,0.6661402679907454
8908,0.655494530866144
8909,0.6219117247107663
8910,0.564607315405269
8911,0.6060664420227543
8912,0.5718027114686648
8913,0.6223503613800432
8914,0.5751157814337394
8915,0.5681578903562792
8916,0.5997844817265349
8917,0.4423235796360437
8918,0.6437142645968394
8919,0.502265496755667
8920,0.4974431405201676
8921,0.48293652209801996
8922,0.5199376241237191
8923,0.42162173970240924
8924,0.4995417392400561
8925,0.47036156118422273
8926,0.5140914650498986
8927,0.6832328172733257
8928,0.509642459354513
8929,0.5027467293760076
8930,0.46452314267311484
8931,0.5586992780714946
8932,0.601873147750327
8933,0.5980434709671157
8934,0.5130691070522067
8935,0.468804499362693
8936,0.5982463998998219
8937,0.45488243971891706
8938,0.6402828021297541
8939,0.465514748361442
8940,0.6407824081189663
8941,0.48476761509430166
8942,0.5912369016913093
8943,0.573578219463588
8944,0.574409589948661
8945,0.6025174496169442
8946,0.5764785070853279
8947,0.545279680574801
8948,0.5591730477276964
8949,0.5279406494794379
8950,0.6420968277038994
8951,0.6607849398794643
8952,0.5650326408819
8953,0.5802648730916663
8954,0.5633214591414846
8955,0.46635838045388855
8956,0.6934702238659735
8957,0.5673405097190531
8958,0.5547927123401631
8959,0.5892540343792957
8960,0.5680908906079493
8961,0.5374916395346128
8962,0.5717463787262583
8963,0.46890705508946035
8964,0.4809567723195511
8965,0.7849433863500893
8966,0.6520749408683549
8967,0.6971799521221171
8968,0.4802178179508056
8969,0.42244867420640403
8970,0.5943300911659567
8971,0.5082516869396517
8972,0.8070924998763762
8973,0.7188848432891264
8974,0.47961235464288127
8975,0.6651270019747414
8976,0.6477014018829388
8977,0.7222834838393193
8978,0.8051716408328139
8979,0.6268714250349712
8980,0.5703057919994112
8981,0.5341612310742248
8982,0.495625778254379
8983,0.6214495051282368
8984,0.5606066418072546
8985,0.5409581703292861
8986,0.5943213825029388
8987,0.5348132930963291
8988,0.574915308829836
8989,0.6439314436627063
8990,0.46874742952110593
8991,0.570468839619468
8992,0.5944047524209362
8993,0.6842226966192649
8994,0.4872671407916809
8995,0.43747396709267466
8996,0.5143234670552979
8997,0.6282566552205245
8998,0.4876376561877785
8999,0.5086228114393354
9000,0.7271215831075645
9001,0.5430308737572953
9002,0.5655853297539544
9003,0.5389444954321185
9004,0.5453605504254226
9005,0.611725666448802
9006,0.5552145398344442
9007,0.6612929663102848
9008,0.4649953776282914
9009,0.6993633804134567
9010,0.6363989897426412
9011,0.4445366981864511
9012,0.5959327802743047
9013,0.6726225131399021
9014,0.5222898566869988
9015,0.7603468561529866
9016,0.6783432054366784
9017,0.5852273668894891
9018,0.7456016327203085
9019,0.5769790484915748
9020,0.7565898411782754
9021,0.5534933872727601
9022,0.49767963483139954
9023,0.6176085466557107
9024,0.6007334424098165
9025,0.5803934836875273
9026,0.6303586429166173
9027,0.6042386779339637
9028,0.5662245144374012
9029,0.5823210865103244
9030,0.5541308607234317
9031,0.5148626127790851
9032,0.6507116564331636
9033,0.586617968055828
9034,0.5597303508094496
9035,0.4300252356329327
9036,0.48565005332737754
9037,0.7483377059801399
9038,0.7347999579368363
9039,0.5473713280833054
9040,0.5626153889768364
9041,0.6230702713619731
9042,0.4318052997415574
9043,0.5283424111223191
9044,0.5833749690329306
9045,0.5929612443380697
9046,0.6118632085402697
9047,0.471664295555096
9048,0.4677744707632804
9049,0.5909330435324016
9050,0.5038345620805103
9051,0.4832655654755081
9052,0.5582083658742336
9053,0.5629156807010327
9054,0.6504390757806756
9055,0.5916384553118372
9056,0.5384530745138233
9057,0.659814014736404
9058,0.7190232235879701
9059,0.473385246072189
9060,0.46635838045388855
9061,0.49131400272209097
9062,0.526581573607034
9063,0.525678060812181
9064,0.47522970913888074
9065,0.5780388454343135
9066,0.5709615851410582
9067,0.6170449556317998
9068,0.705449691868932
9069,0.7971791321076976
9070,0.4615417734993564
9071,0.4883248191528307
9072,0.4919699842394558
9073,0.7983946612773278
9074,0.5899146722734616
9075,0.6050969090139311
9076,0.4220229566764913
9077,0.566508792447555
9078,0.5163481891731868
9079,0.5153870862157915
9080,0.4883933651454351
9081,0.43897521165982534
9082,0.6040221194348825
9083,0.4718165739338845
9084,0.4948448230670244
9085,0.44848021365013657
9086,0.7007524751400148
9087,0.4445366981864511
9088,0.6545498825120101
9089,0.5970925010803442
9090,0.7502144297876127
9091,0.6265931386933279
9092,0.7190161299156792
9093,0.4552598275713999
9094,0.6234503782951825
9095,0.4591881418756838
9096,0.5003724575900479
9097,0.5725627488767215
9098,0.4643476758432274
9099,0.5346844449622216
9100,0.510438103028566
9101,0.5624968647872521
9102,0.6110092342287539
9103,0.4826643463943943
9104,0.5818185297544397
9105,0.5499225938673652
9106,0.6647077529985124
9107,0.536620744802238
9108,0.5733621146743841
9109,0.46978901092021746
9110,0.5283988259637578
9111,0.658374828834474
9112,0.733520813965368
9113,0.4179204924417689
9114,0.49952521393589255
9115,0.4807523584090395
9116,0.6064754015886654
9117,0.5959979473968198
9118,0.5423864924415729
9119,0.5976236644329626
9120,0.6183320575093183
9121,0.4885287801055361
9122,0.7277878463267042
9123,0.4713027347094993
9124,0.47278648255899186
9125,0.6868042838515614
9126,0.655832573585421
9127,0.5671034449105474
9128,0.5315089329619445
9129,0.4920867859059935
9130,0.4298395694550824
9131,0.6301374513943077
9132,0.6062102882688714
9133,0.6038014459331122
9134,0.4808101366549395
9135,0.5760290089170322
9136,0.5289214523104432
9137,0.4666756044559491
9138,0.43943914657455296
9139,0.6029586995937347
9140,0.6188946748814189
9141,0.5835152038878263
9142,0.49039175500432236
9143,0.5853617244063887
9144,0.5408597098990066
9145,0.5909402886731726
9146,0.5145223614252766
9147,0.46693754265556314
9148,0.5665153573806969
9149,0.49566754145150893
9150,0.6321616647992913
9151,0.5499017460057829
9152,0.5404770844892359
9153,0.43595123654352735
9154,0.6528286378950808
9155,0.6483025007797703
9156,0.5266079005605072
9157,0.45568734508446246
9158,0.5097679252435962
9159,0.5702750855681672
9160,0.47322227786225757
9161,0.5126897112762355
9162,0.4640596180603639
9163,0.4679422630247295
9164,0.5775019604654563
9165,0.6241059022573331
9166,0.6634170650081012
9167,0.5551604163297283
9168,0.6125746181138395
9169,0.4862106686148825
9170,0.5298700308478829
9171,0.4859221390860676
9172,0.5999732940742087
9173,0.4257103044025436
9174,0.45860163778700386
9175,0.47672954984838406
9176,0.6548944263050749
9177,0.6406937505661661
9178,0.8532851333020858
9179,0.4042253639195584
9180,0.622119334097084
9181,0.4172480902824637
9182,0.5650326408819
9183,0.4591855671929831
9184,0.5031935089032639
9185,0.43824183396175365
9186,0.4924153853684871
9187,0.6786957271927793
9188,0.5551559241573396
9189,0.5871145495325795
9190,0.7645351417186409
9191,0.8555415617577572
9192,0.6878782980605525
9193,0.7998142787894827
9194,0.7491480018170441
9195,0.8908226001573996
9196,0.7425611927014688
9197,0.8051142937657205
9198,0.8010313063326855
9199,0.716025365785431
9200,0.60757656985525
9201,0.8765343224295159
9202,0.9033757414872783
9203,0.6350922362351913
9204,0.8733116969394226
9205,0.8508322993586142
9206,0.8627932006067544
9207,0.8368733873843018
9208,0.706992741003261
9209,0.801628570933347
9210,0.709615927788078
9211,0.8490549155508824
9212,0.9113518434526832
9213,0.8982342832346899
9214,0.7969439295491255
9215,0.9217165637111688
9216,0.7366709117751219
9217,0.5824705026252
9218,0.8766122419896811
9219,0.8553998572691587
9220,0.7179352897446558
9221,0.7239299164077098
9222,0.8506692318664709
9223,0.8766320222090804
9224,0.8795753387517677
9225,0.7836099298518137
9226,0.8405238173890647
9227,0.8786626003305414
9228,0.8781395271244457
9229,0.7254494610897936
9230,0.691467286636401
9231,0.8908226001573996
9232,0.7889390628826579
9233,0.8603028660922161
9234,0.7915751821551886
9235,0.8151711793824457
9236,0.7645134757342515
9237,0.7266561010660815
9238,0.8690855255803773
9239,0.9224886235555997
9240,0.8646259191670838
9241,0.7353776946786165
9242,0.7486166692194199
9243,0.827519434439883
9244,0.8084873217702482
9245,0.8238960815258636
9246,0.6620274300174576
9247,0.6064626373530078
9248,0.6973296182955375
9249,0.8437964724836456
9250,0.7676946331255835
9251,0.6888794379948162
9252,0.8506783337221072
9253,0.8279040262511146
9254,0.8572369837292352
9255,0.8498801797290577
9256,0.8112394890259335
9257,0.8602051259804852
9258,0.7709918952237059
9259,0.8081028142148852
9260,0.8766320222090804
9261,0.7872378184677068
9262,0.8112380733900071
9263,0.8671589243868887
9264,0.8470632943980048
9265,0.7172601134154012
9266,0.6768260972190506
9267,0.9017312155391389
9268,0.8359392988221687
9269,0.7854511804557428
9270,0.6865704877295775
9271,0.8701152152090819
9272,0.7941918871342333
9273,0.8942601037801924
9274,0.881850003418285
9275,0.8615947139251383
9276,0.639452255527764
9277,0.8767466502107961
9278,0.8310944331632741
9279,0.6973736226930364
9280,0.6228950136741684
9281,0.7916274089065936
9282,0.587910383142425
9283,0.4717512834340222
9284,0.5442755849776916
9285,0.6123723712352185
9286,0.6166901510533093
9287,0.5542310638943204
9288,0.6387058304583739
9289,0.6003792646929986
9290,0.6372734525139364
9291,0.5927866111550758
9292,0.6292935899318518
9293,0.6175325373345517
9294,0.5706116023575485
9295,0.6936377957917187
9296,0.5278679455965787
9297,0.5700413848361682
9298,0.5551247601702918
9299,0.6626520942012204
9300,0.7395508085255216
9301,0.6817185764223423
9302,0.6289187746399346
9303,0.6387160733873258
9304,0.567139153221596
9305,0.6355561105558368
9306,0.7083599769993019
9307,0.5700413848361682
9308,0.7220071202725467
9309,0.8791363046685441
9310,0.6028444885300306
9311,0.7608654680094789
9312,0.6178186676617496
9313,0.7367963777630574
9314,0.6140175588228561
9315,0.5324789151638858
9316,0.8014073265289398
9317,0.5911636697882521
9318,0.7271798813413908
9319,0.7534060429533948
9320,0.6497889681014561
9321,0.7713360770123622
9322,0.4726864016473525
9323,0.6442761517266206
9324,0.7170918998429727
9325,0.6274159631778404
9326,0.6178750891558907
9327,0.4577048921734219
9328,0.539543643757553
9329,0.6954160390902092
9330,0.4379516478850681
9331,0.8097575817124709
9332,0.6165948942673994
9333,0.6528610015477506
9334,0.5465778247350597
9335,0.4156180521074299
9336,0.5958687062056115
9337,0.6571684926916249
9338,0.8347694800011444
9339,0.8076485623544443
9340,0.7143902828953176
9341,0.8149997118227965
9342,0.6834830273562006
9343,0.7933782727836084
9344,0.6607910220929801
9345,0.6517639939303315
9346,0.8206590201956149
9347,0.6479077518970396
9348,0.49975913896111174
9349,0.7445919164486399
9350,0.7103667441881698
9351,0.5689919667377381
9352,0.5267597000756429
9353,0.7446108180009046
9354,0.593273606633997
9355,0.633364685627056
9356,0.5462751155490451
9357,0.5413434502360726
9358,0.5598257217609726
9359,0.5510685247295001
9360,0.4338756266909294
9361,0.6565673593066885
9362,0.5912405620752305
9363,0.47712472028070385
9364,0.7274890822986582
9365,0.5981824453352734
9366,0.5306258891971817
9367,0.5942265375383615
9368,0.646095521626613
9369,0.5565405564199986
9370,0.705305981758927
9371,0.7215856090742275
9372,0.6603317454329377
9373,0.5161626903038413
9374,0.47027144524751413
9375,0.4971559209313253
9376,0.6445543071329999
9377,0.5808221476305118
9378,0.8635083725965983
9379,0.6301356333508876
9380,0.5720432228822121
9381,0.6599492953944105
9382,0.5239877107445883
9383,0.5072578342113089
9384,0.6527558327413063
9385,0.485305164842178
9386,0.5959740686023776
9387,0.8422028890464722
9388,0.6310184469419137
9389,0.5748388156524235
9390,0.615124349546904
9391,0.5663573564101555
9392,0.7565971577313023
9393,0.6720439271933849
9394,0.6451293531690808
9395,0.6881163401173475
9396,0.6179695433654813
9397,0.5070608392478677
9398,0.7711662044041764
9399,0.7436974702966508
9400,0.7573085881740773
9401,0.6746128795349986
9402,0.5452229538886276
9403,0.8794960488943373
9404,0.8091091548402454
9405,0.8191283120985167
9406,0.8591538554939467
9407,0.7606404033339159
9408,0.7134581945705396
9409,0.7416319398874721
9410,0.621752601078724
9411,0.7324446579019703
9412,0.8213268940734677
9413,0.7214151310126551
9414,0.6393805559851199
9415,0.5632577517925298
9416,0.6349867326132457
9417,0.7340631948835116
9418,0.7877069234971676
9419,0.6682813081951603
9420,0.6417919208836891
9421,0.564598479060064
9422,0.574998092746042
9423,0.7027492029147692
9424,0.8074873375586534
9425,0.7180858653970177
9426,0.6388070776536307
9427,0.690437287880466
9428,0.7570811368934118
9429,0.5247522671685172
9430,0.711616754577751
9431,0.5884032241142255
9432,0.6819597636172369
9433,0.7378901976221327
9434,0.6200569184665872
9435,0.7583732063231765
9436,0.8109238093784349
9437,0.7999659635373921
9438,0.6402479537457731
9439,0.7095723086124228
9440,0.7153892159110459
9441,0.5394661436617804
9442,0.5576085204331445
9443,0.5806413948299655
9444,0.6332786322041531
9445,0.6238578611403631
9446,0.6819948081940654
9447,0.5593176894150457
9448,0.666105493731253
9449,0.636044014555169
9450,0.5862327456298494
9451,0.4182964369377376
9452,0.829430315402887
9453,0.45996082282873174
9454,0.8384235668670316
9455,0.49280265903312154
9456,0.7098485887907267
9457,0.5611228144328025
9458,0.8112692035032891
9459,0.6548068305828643
9460,0.7783392921675798
9461,0.6592578057114676
9462,0.6256818232983331
9463,0.78673602864719
9464,0.5861723720610603
9465,0.6426114717603152
9466,0.5765562891144644
9467,0.6926333870104876
9468,0.7161144980284937
9469,0.803046940166977
9470,0.8258961739674968
9471,0.5706045694150325
9472,0.5606258664381529
9473,0.6136728458921936
9474,0.6988838299774202
9475,0.7535564964093807
9476,0.5947161937301318
9477,0.6311736745995544
9478,0.46333390587732826
9479,0.8434982796655282
9480,0.7575622447266724
9481,0.7546658056925301
9482,0.6276937300148232
9483,0.8449974948800484
9484,0.8157581519566842
9485,0.4663679294945868
9486,0.5414243999731192
9487,0.7031704029739131
9488,0.534322358549896
9489,0.627562325834872
9490,0.7225234053019084
9491,0.5595466884858441
9492,0.5670931299741047
9493,0.672225738591186
9494,0.6188519199213445
9495,0.5945955482161727
9496,0.5416958851527747
9497,0.6828998034454745
9498,0.7139933189436223
9499,0.5714954849577958
9500,0.5363110387492238
9501,0.5217425284620323
9502,0.6092617758563494
9503,0.7015435694312462
9504,0.6156155689583404
9505,0.776343506309842
9506,0.7146039333718905
9507,0.6565564252262683
9508,0.4857950461814076
9509,0.4147136049031331
9510,0.6766487112837809
9511,0.6202835547653514
9512,0.7062056997194197
9513,0.7146552746609625
9514,0.5864282191304914
9515,0.764910611858959
9516,0.6479691743266915
9517,0.5196023695562745
9518,0.722691819284904
9519,0.799131097538799
9520,0.7210158762760643
9521,0.49985244900388687
9522,0.6072003079412651
9523,0.643434600827232
9524,0.6942467545327822
9525,0.7027134574866521
9526,0.5622474375835907
9527,0.4470469960074286
9528,0.5686171938904195
9529,0.8469259912476846
9530,0.5398040739885879
9531,0.5043917164415138
9532,0.5422947554242611
9533,0.586072139980884
9534,0.6768320327554972
9535,0.4964892394196844
9536,0.8006205446516552
9537,0.6416411667191392
9538,0.5118494596993693
9539,0.4279062603839977
9540,0.8125641759314343
9541,0.5498050192932558
9542,0.6265628012585756
9543,0.6937432973291687
9544,0.6901316288186903
9545,0.7946123934097505
9546,0.5007836664801335
9547,0.6508111625255489
9548,0.7566485436142849
9549,0.7187645042759099
9550,0.48833366767866326
9551,0.7903721442055132
9552,0.5144164154248152
9553,0.8496816925714281
9554,0.49712623422023167
9555,0.6571032074250709
9556,0.5562991265010255
9557,0.5681259014088054
9558,0.6823828117159714
9559,0.7397017598708291
9560,0.5286205419029659
9561,0.5914557691243488
9562,0.7908988711012035
9563,0.5694862759535637
9564,0.7215783524854754
9565,0.7191027361582097
9566,0.647500766591983
9567,0.5289817262582416
9568,0.6926408036559915
9569,0.4883248191528307
9570,0.6032949720983254
9571,0.7981084167779537
9572,0.6937303180468642
9573,0.6447257208939778
9574,0.6639841424843804
9575,0.5710992111913658
9576,0.7423931180179397
9577,0.5883617752501753
9578,0.658333886548586
9579,0.7197480279612627
9580,0.7117249459802437
9581,0.6327588158886333
9582,0.6047086247132715
9583,0.740217810034973
9584,0.6006659667837303
9585,0.6760890412456961
9586,0.5286133993914218
9587,0.6333607196561102
9588,0.6456436690466122
9589,0.6266427792191311
9590,0.7283092126351081
9591,0.5699687411741502
9592,0.6408397613208513
9593,0.4023434213092442
9594,0.6663186091670137
9595,0.5357454666810321
9596,0.7860453085703535
9597,0.53360244365846
9598,0.8263948333993896
9599,0.5420865985503605
9600,0.6906596360200278
9601,0.7167742468771646
9602,0.5924976493836294
9603,0.611170439799319
9604,0.6090972465002207
9605,0.6559919177703067
9606,0.5653768901135626
9607,0.6543814450820906
9608,0.6525931093232622
9609,0.5553986962147679
9610,0.616580911632854
9611,0.7749723345568899
9612,0.5866786046507285
9613,0.8754049284297052
9614,0.8745116692200716
9615,0.7408572776058857
9616,0.4904227666175664
9617,0.7082506647274572
9618,0.5573171246522286
9619,0.7151771299473262
9620,0.7196745851831345
9621,0.6174622285305469
9622,0.7011509180360653
9623,0.5506709228942339
9624,0.8668206728540606
9625,0.569100211260041
9626,0.5265183173079696
9627,0.4861341693006602
9628,0.7146405456980847
9629,0.7700625162931283
9630,0.5842815162133487
9631,0.6477943714986013
9632,0.7776314705624765
9633,0.8847137837754743
9634,0.6423948882031609
9635,0.7224049013061434
9636,0.45400672378147455
9637,0.7473797324774005
9638,0.60224600984344
9639,0.6188115629686552
9640,0.7910720216060794
9641,0.49952031148624015
9642,0.5078206464533918
9643,0.5798492164175716
9644,0.6267965592299165
9645,0.7393616581533629
9646,0.6870329596187889
9647,0.5305234836262717
9648,0.5636337170114147
9649,0.8253283578457258
9650,0.38827491746352794
9651,0.6038472502350534
9652,0.5725805250427556
9653,0.5573849321318172
9654,0.576894536245941
9655,0.6069818621271276
9656,0.6434905451931839
9657,0.6495581088138399
9658,0.49582336584189407
9659,0.6022342429972245
9660,0.6669419947871019
9661,0.5783781044141901
9662,0.6780482223944104
9663,0.6653335143591349
9664,0.5442788380282735
9665,0.7286032040691489
9666,0.8292574496132522
9667,0.6869357673949178
9668,0.6022651535955549
9669,0.7172981932614727
9670,0.7428302026721422
9671,0.6837709669688329
9672,0.5438162875925201
9673,0.5644166160159823
9674,0.6962759666940188
9675,0.680907332122377
9676,0.6633415808783842
9677,0.9713999312578612
9678,0.9784741264306457
9679,0.8817111190971165
9680,0.3958263375735821
9681,0.6755703226689791
9682,0.6522042736594519
9683,0.8668815092499067
9684,0.640844975787234
9685,0.6674843917184876
9686,0.7697046197244386
9687,0.7710997149874568
9688,0.6798382184358578
9689,0.6709657310628558
9690,0.6318429418334482
9691,0.5724237904544741
9692,0.47794758098727963
9693,0.7921191616311457
9694,0.6834547844531653
9695,0.6903547682221045
9696,0.7235014193149487
9697,0.8572448798972295
9698,0.7677891626215242
9699,0.7298314220990901
9700,0.7612880548092961
9701,0.7111778887237298
9702,0.8449503878680743
9703,0.8647290047068869
9704,0.8564644908142117
9705,0.9289086678664508
9706,0.8453551809144806
9707,0.8922916566500544
9708,0.769324937051995
9709,0.8215255798521015
9710,0.9349655337249525
9711,0.9379627325863568
9712,0.8781576924903682
9713,0.7546788753104595
9714,0.8834521802422807
9715,0.8875898343427053
9716,0.805199277266202
9717,0.9291343121801963
9718,0.9409759611991159
9719,0.9120545890081786
9720,0.9232285269241323
9721,0.760994722127811
9722,0.6283883081784787
9723,0.9612955145003611
9724,0.8937826533422573
9725,0.9549337311962193
9726,0.8584766524907349
9727,0.8492743920799419
9728,0.7397491678783964
9729,0.7920057725821933
9730,0.8323378734120349
9731,0.9366332410673427
9732,0.9380862410387995
9733,0.9343087478122643
9734,0.8366309254426412
9735,0.9001288393657215
9736,0.8188541099056075
9737,0.9370084797104945
9738,0.9340479131973641
9739,0.9088711985973688
9740,0.9572782249457619
9741,0.9389619091152754
9742,0.9238441522970262
9743,0.8122157795369603
9744,0.8701360533279776
9745,0.876450483342868
9746,0.9390746420602978
9747,0.9123482015611032
9748,0.9079292735530972
9749,0.9248727459209983
9750,0.9335760262681955
9751,0.8605736971291096
9752,0.9202316358170352
9753,0.8733600401954563
9754,0.6733519151750941
9755,0.89572716567383
9756,0.8627148473040567
9757,0.8806166160172572
9758,0.871901113159077
9759,0.858179272843116
9760,0.9098613401000416
9761,0.8070982638846539
9762,0.9452936075511398
9763,0.8778964747114084
9764,0.918198000990544
9765,0.823711796440953
9766,0.9226447144767534
9767,0.8657903121876257
9768,0.8937993062171022
9769,0.8903361140124205
9770,0.8716346446369779
9771,0.7788974062519354
9772,0.6650570835664898
9773,0.6227286857151622
9774,0.7742244042404005
9775,0.7114654097272479
9776,0.7548284677819984
9777,0.6297033071320234
9778,0.20852432582628486
9779,0.6507072472273058
9780,0.6898553375894779
9781,0.6914833890884577
9782,0.6462557344253087
9783,0.43429027125687053
9784,0.6730833388279954
9785,0.6233105646953319
9786,0.9781818787397145
9787,0.9874352968851815
9788,0.9866208160922298
9789,0.987010048823641
